title,website,phone,address,content,Emails
"Escuela Secundaria Tecnica N° 38 ""Ing. Mariano Cueller Guerrero""",http://est38.mex.tl/,+52 55 5355 3002,"Prolongación Sabino x, C. 4 s/n, Del Gas, Azcapotzalco, 02950 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
COLEGIO 10 DE MAYO,http://www.colegio10demayo.edu.mx/,+52 55 5355 6020,"C. 17 220, Pro Hogar, Azcapotzalco, 02600 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Profesor Jesús Romero Flores,http://www.sep.gob.mx/,+52 55 5517 5478,"Alpina 15, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Generación 21-22,https://primariageneracion21-22.blogspot.com/,+52 55 7505 2119,"Pte. 112, Maximino Avila Camacho, Gustavo A. Madero, 07380 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Colegio Mercedes, A.C.",http://linktr.ee/colegio_mercedesac,+52 55 5577 6870,"Arequipa 796, Lindavista Sur, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Emiliano Zapata,https://primariaemilianozapatavespertino.blogspot.com/,+52 55 5759 1952,"Fundidora de Monterrey 179, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Angela Peralta,https://sites.google.com/aefcm.gob.mx/angela-peralta/inicio?authuser=0,+52 55 5567 4491,"Latoneros 71, Trabajadores de Hierro, Azcapotzalco, 02650 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Valle Del Tepeyac Sc,https://www.covate.edu.mx/,+52 55 5586 4548,"Apaseo El Alto 4, San Bartolo Atepehuacan, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela primaria: Artículo 27,https://www.gob.mx/sep,,"Esq. Calle Montevideo, C. 17 de Mayo, San Bartolo Atepehuacan, 07730 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Centro de Estudios Científicos y Tecnológicos N°15 ""Diodoro Antúnez Echegaray"" IPN",https://www.cecyt15.ipn.mx/,+52 55 5729 6000,"Cda. Gaston Melo 41, Tenantitla, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
Escuela. De Tae Kwon Do Joshinsul,http://tkdjoshinsul.wixsite.com/,,"Pl. de La Corregidora 19, Cruztitla, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
CEMP (Centro de Estudios Multidisciplinarios Profesionales),https://sites.google.com/view/bereshitcollege/home,+52 55 5847 3359,"Blvd. José López Portillo 236, Tecaxtitla, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
Estancia Infantil Arcoiris,https://www.facebook.com/Estancia-Infantil-Arcoiris-1148889198587572/,+52 55 1628 7108,"Eucalipto 7, Tierra Blanca, Tláhuac, 13540 San Juan Ixtayopan, CDMX, México",Error scraping content,Error extracting emails
Centro de Apoyo Preuniversitario Tecomitl,https://www.facebook.com/CAPTecomitl3,+52 55 6058 9030,"Av Morelos 113 bis, Tecaxtitla, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
"Estancia Infantil ""Colibrí""",https://estanciainfantilcolibri.com.mx/,+52 55 5847 0747,"n. 2, C.P. 13630, San Agustín, Álvaro Obregón, 13630 San Andrés Mixquic, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 34 ""Ing. Luis V. Massieu""",http://noticias34cdmx.blogspot.com/,,"Plutarco Elías Calles, Sta Cruz, Tláhuac, 13625 San Andrés Mixquic, CDMX, México",Error scraping content,Error extracting emails
grupo educativo intelimundo,https://www.aulaintelimundo.com/,+52 55 6137 3057,,Error scraping content,Error extracting emails
Yeyecoa,http://sites.google.com/yeyecoa.com/educacion/cursos,+52 56 1554 3320,"Cjon. Agustín de Iturbide 155, Cruztitla, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
Centro Educativo Miztli,https://m.facebook.com/miztlicentroeducativo/,+52 55 2594 5964,"República de Brasil 113, Los Reyes, Tláhuac, 13610 San Andrés Mixquic, CDMX, México",Error scraping content,Error extracting emails
Colegio Summerhill,http://colegiosummerhill.com.mx/,+52 55 5848 4904,"Av. Sur del Comercio 3, La Concepción, Tláhuac, 13509 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
INSTITUCIÓN EDUCATIVA XOCHILHUITL A.C.,http://www.xochilhuitl.edu.mx/,+52 55 5847 0285,"Av. 5 de Mayo Ote. 17, Xaltipac, Milpa Alta, 12100 San Antonio Tecómitl, CDMX, México",Error scraping content,Error extracting emails
Instituto de Capacitación Educativa Laboral LEHRE,https://www.facebook.com/INSTITUTO.LEHRE/,+52 56 1003 6498,"Blvd. José López Portillo & Av. Hidaldo Nte., Xaltipac, 12100 Distrito Federal, Cd. de México, México, Xaltipac, 12100 Distrito Federal, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 162 ""Francisco Monterde""",https://secundaria162tm.webnode.mx/,+52 55 3053 0992,"Juan Escutia 52, La Asunción, Tláhuac, 13530 San Juan Ixtayopan, CDMX, México",Error scraping content,Error extracting emails
Colegio Summerhill,http://colegiosummerhill.com.mx/,+52 55 5848 4904,"Juan de La Barrera 118, La Conchita, Tláhuac, 13545 San Juan Ixtayopan, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Juana de Asbaje""",http://www.sep.gob.mx/,+52 55 5767 4319,"Segunda Cerrada, Artes &, Triunfo de la República, Gustavo A. Madero, 07060 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 9 ""Walter Cross Buchanan""",http://www.gob.mx/sep,+52 55 5577 8990,"5 de Febrero S/n, Aragón La Villa(Aragón), Gustavo A. Madero, 07000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Lic. Miguel Alemán""",https://www.facebook.com/groups/756103298597299/?ref=share,,"Av Morelos Pte, Secc IV, Milpa Alta, 16889 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Maestro Manuel Acosta Plantel - Sena EMMA,https://escuelamanuelacosta.edu.mx/,+52 55 5665 0715,"C. Río Sena 42, Cuauhtémoc, 06500 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 1 ""Cesar A. Ruiz""",https://secundariacesararuizno1.jimdo.com/contacto/,+52 55 5522 3434,"Regina 111, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06090 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Licenciado Fernando Casas Alemán,http://www.sep.gob.mx/,+52 55 3601 7175,"Florines s/n, Aquiles Serdán, Venustiano Carranza, 15430 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
COLEGIO EL TESORO DEL SABER,http://tesorodelsaber.edu.mx/,+52 55 5771 3308,"Ote. 83 4209, La Malinche, La Magdalena Contreras, 07899 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Capacity 4 English,http://capacity4english.com.mx/,+52 55 4758 2031,"Cam. Real San Andrés a San Lucas 297, San Andrés Ahuayucan, Xochimilco, 16810 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Nueva Generacion,http://www.nuevageneracion.edu.mx/,+52 55 5641 4432,"C. Benito Juárez 17, San Mateo Xalpa, Xochimilco, 16800 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Masaje y Terapias Alternativas CentroSana,https://www.centrosana.com.mx/,+52 55 3096 4788,"Calle de Bolívar 8-Interior 110, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Clases de natación Pingüis,http://www.natacionpinguis.com/,+52 55 5517 8278,"Calz. de los Misterios 103, Ex Hipódromo de Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Karate Legacy Toshinkai,https://sites.google.com/view/karatelegacytoshinkai/inicio?authuser=4,+52 55 1809 2431,"Calle Nte 74-A 3715, La Joya, Gustavo A. Madero, 07890 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela certificadora en fisioterapia, quiropráctica, masoterapia y rehabilitación",https://www.instagram.com/ki_sport_plantel_aragon?igsh=dnQwaXoxYTluaTNx,+52 55 1977 5000,"Cto. Interior 171, Fernando Casas Alemán, Gustavo A. Madero, 07960 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Instituto Ingenia Escuela De Robotica,https://www.institutoingenia.com/,+52 55 5118 8515,"Calle Prol. Guerrero 22, San Simón Tolnahuac, Cuauhtémoc, 06920 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Sede y escuela CMDF Compañía Mexicana de Danza Folklórica,https://www.facebook.com/CMDFmexico,+52 55 1526 4633,"Decorado 319, 5o Tramo 20 de Noviembre, Venustiano Carranza, 15300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria General 70 ""Mahatma Mohandas K. Gandhi""",https://secundaria70mahatma.wordpress.com/empiezaaqui/,+52 55 5266 2554,"Calle Gral. Gertrudis Sanchez s/n, 1ro de Mayo, Venustiano Carranza, 15440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 23 ""Dr. Mariano Vázquez Rodríguez""",https://www.tecnica23.com/,+52 55 5910 7431,"Estrella 27, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de podología QUIMPOD,http://facebook.com/quimpod,+52 55 5732 4230,"Tlacotal S 2408, Tlacotal Ramos Millán, Iztacalco, 08720 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria General N° 11 ""Adriana Garcia Corral""",https://sec11jornadaampliada.blogspot.com/?m=1,+52 55 5512 0694,"Belisario Domínguez 5, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06010 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela de Diseño Floral UNAFLOR,http://www.facebook.com/unaflordiseno,+52 55 6376 1946,"Anden 4 local 190, mercado de flores y hortalizas Central de Abastos, 09040 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ENCAPT- ESCUELA NACIONAL DE CAPACITACIÓN PROFESIONAL DEL TRANSPORTE S.A. de C.V,https://es-la.facebook.com/encapt.escuelanacionaldecapacitacion,+52 55 5600 9196,"Edificio Azul, Calle 17, CEDA, Iztapalapa, 09040 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 69 ""Martín V. Gonzalez""",http://p3df.mex.tl/,+52 55 5657 1271,"Plaza Benito Juarez, Benito Juárez, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 219 ""Ignacio Chávez""",http://www.sep.gob.mx/,+52 55 5648 1452,"Calle Oriente 118 S/N, Iztacalco, Gabriel Ramos Millán Secc Cuchilla, 08730 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica N° 12 ""Guardias Presidenciales""",https://www.facebook.com/Escuela-Secundaria-Tecnica-No-12-Guardias-Presidenciales-168034416547778/,+52 55 5204 0930,"Manuel Gonzalez 318, San Simón Tolnahuac, Cuauhtémoc, 06900 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Nacional Preparatoria N° 2 ""Erasmo Castellanos Quinto"" UNAM",http://www.prepa2.unam.mx/,+52 55 5648 5480,"Av. Río Churubusco 1418, Carlos Zapata Vela, Iztacalco, 08040 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 106 ""Antonio Ballesteros Usano""",http://www.gob.mx/sep,+52 55 5597 4975,"Eje 2 Norte, Manuel Gonzalez 32, Tlatelolco, Cuauhtémoc, 06900 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Estudio Naranja,https://www.comunidadestudionaranja.com/,+52 55 6223 4196,"Fernando Montes de Oca 195, Independencia, Benito Juárez, 03630 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 65 ""Defensores de Puebla de 1863""",http://sec65.jimdofree.com/,,"Procuradores 1, El Sifón, Iztapalapa, 09400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 148 ""Lao Tse""",http://www.sep.gob.mx/,+52 55 9129 2513,"Canal de Tezontle y Río Churubusco, Juventino Rosas, Iztacalco, 08700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria General 40 ""Don Melchor Ocampo""",http://www.sep.gob.mx/,+52 55 8769 3117,"Calle Nte 29 63, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Michelet Preparatoria,http://www.colegiomichelet.edu.mx/,+52 55 5698 9273,"Av. Pdte. Plutarco Elías Calles 986, Reforma Iztaccihuatl Nte., Iztacalco, 08810 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Centro de Formacion Docente y Escuela para Padres,http://data.educacion.cdmx.gob.mx/index.php/sinviolencia/actividadesacademicas,,"Justo Sierra 49, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ejido del Centro, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Jaime Torres Bodet""",https://www2.aefcm.gob.mx/directorio_escuelas/cct_mas_gbmx.jsp?cve_cct=09DPR1355V,+52 55510747,"Calle Nte. 74, La Joya, Gustavo A. Madero, 07890 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Lázaro Cárdenas,http://www.sep.gob.mx/,,"Penalistas 30, San Juanico Nextipac, Iztapalapa, 09430 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Donald Woods Winncott,http://colegiowinnicott.edu.mx/,+52 55 5579 2006,"Playa Caleta 327, Reforma Iztaccihuatl Nte., Iztacalco, 08810 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Carta Los Derechos y Deberes Económicos de los Estados""",http://www.gob.mx/sep,,"Veredas, INFONAVIT Iztacalco, Iztacalco, 08900 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Kids on Going,http://www.kidsongoing.com.mx/,+52 55 6116 7213,"Fresnos 87, Granjas Palo Alto, Cuajimalpa de Morelos, 05118 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Mile2 Latam,http://www.mile2.com/,,"Bosques de Alisos 45, Granjas Palo Alto, Cuajimalpa de Morelos, 05120 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Humanitree - Hive & Flight Campus,https://www.humanitree.edu.mx/,+52 55 8620 0000,"Av Constituyentes 1100, Lomas Altas, Miguel Hidalgo, 11950 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Renacimiento,http://www.escuelarenacimiento.edu.mx/,+52 55 5571 7914,"C. Ote. 170 340, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Heroes de El Carrizal""",https://sites.google.com/aefcm.gob.mx/heroesdeelcarrizal,+52 55 5579 5393,"Av. de las Americas, Moderna, Benito Juárez, 03510 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Telesecundaria N° 89,http://www.sep.gob.mx/,+52 55 5145 3276,"Canal de Tezontle 157, Jardines Tecma, Iztacalco, 06700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Celestial de Artes Marciales de los Caballeros del Zodiaco,http://cosmicfighting.atspace.com/update.html,+52 55 1241 1893,"16 de Diciembre MZ5 LT25, Granjas Navidad, Cuajimalpa de Morelos, 05210 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria de Participacion Social No. 4,http://miescuelaeps4.wordpress.com/,+52 55 2124 0942,"C. Plomo 100, Valle Gómez, Venustiano Carranza, 15210 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Hebreo Monte Sinaí A.C.,http://www.chms.edu.mx/,+52 55 5081 6230,"Av. loma de la Palma 133, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05109 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Olamí ORT,https://www.olamiort.edu.mx/,+52 55 5570 1092,"Loma del Recuerdo 44, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Franco Inglés A.C.,http://www.colegiofrancoingles.edu.mx/,+52 55 5253 1560,"Antiguo Camino a Tecamachalco 686 Col Del, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, México",Error scraping content,Error extracting emails
"Escuela Secundaria General 90 ""Ing. Juan Guillermo Villasana""",http://www.secundaria90tm.mex.tl/,+52 55 5784 1087,"C. Ote. 158 S/N, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Libertad,http://colegiolibertad.com.mx/circulares,+52 55 5657 2499,"Sur 113-A 2415, Tlacotal Ramos Millán, Iztacalco, 08720 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria General Anaya,https://sites.google.com/aefcm.gob.mx/escuela-primaria-generalanaya,+52 55 5539 0890,"Av Emilio Carranza S/N, Albert, Benito Juárez, 03560 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Bet Hayladim,https://bethayladim.edu.mx/,+52 55 5257 2141,"Lomas de Vista Hermosa, #182, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESCUELA MILITAR DE MATERIALES DE GUERRA,http://www.sedena.gob.mx/index.php/educacion-militar/planteles-militares/escuela-militar-de-materiales-de-guerra,+52 981 117 3842,"Bandera Nacional, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Instituto Mexicano para la Excelencia Educativa, A.C.",https://www.excelduc.org.mx/,+52 55 5596 7040,"Armada de México 35, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
COLEGIO CULTURAL MEXICANO,http://www.cocume.edu.mx/,+52 55 6364 8287,"Vasco de Quiroga, Santa Fe, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Merici,http://www.merici.edu.mx/,+52 55 5570 3183,"Granjas 45, Granjas Palo Alto, Cuajimalpa de Morelos, 05110 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Estado de Zacatecas,http://www.sep.gob.mx/,+52 55 5526 6548,"Rivero 29, Tepito, Morelos, Cuauhtémoc, 06200 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Alfonso Reyes,http://www.sep.gob.mx/,+52 800 288 6688,"Calle Gral. Gertrudis Sanchez, 1ro de Mayo, Venustiano Carranza, 15440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Francisco Díaz Covarrubias""",http://sites.google.com/view/casadelasestrellas/,,"Calz. Vallejo 1, Ex Hipódromo de Peralvillo, Cuauhtémoc, 06250 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Activa,http://www.eactiva.com/,+52 55 5539 7745,"Av Emilio Carranza 359, San Andrés Tetepilco, Iztapalapa, 09440 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Waldorf de la Ciudad de México,https://www.waldorf.edu.mx/,+52 55 5617 4054,"Av. Amacuzac 226, Santiago Sur, Iztacalco, 04240 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 71 ""Narciso Bassols""",http://www.sep.gob.mx/,,"Playa Copacabana 139, Militar Marte, Iztacalco, 08830 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 248 ""Calmecac""",http://www.sep.gob.mx/,+52 55 5812 2542,"C. Angeles, Granjas Navidad, Cuajimalpa de Morelos, 05200 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
SEP Escuela Primaria Rodolfo Menéndez,http://www.sep.gob.mx/,,"San Ildefonso 59, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06020 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Lic. Alfredo V. Bonfil""",http://p3df.mex.tl/,+52 55 5657 6385,"Ote 106 3700, Bramadero Ramos Millán, Iztacalco, 08010 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Profesor José Guadalupe Aguilera,https://www.gob.mx/afsedf/,+52 55 5650 2534,"Vainilla 304, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Monte Alban,https://www.montealban.edu.mx/,,"C. Puerto Peñasco, Piloto Adolfo López Mateos, Álvaro Obregón, 01290 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Profr. Luis Audirac Gálvez""",http://www.sep.gob.mx/,+52 55 5259 2312,"Av Gustavo Díaz Ordaz, Jalalpa, Álvaro Obregón, 01296 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Estado de Sinaloa,http://www.sep.gob.mx/,+52 55 3601 7599,"Escuela Estado de Sinaloa, Coyuya 22, La Cruz Coyuya, Iztacalco, 08310 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
COLEGIO JESUS ROMERO FLORES,http://colegiojesusromero.edu.mx/,+52 55 5570 5939,"Morelos 11, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Colegio Williams,http://www.colegiowilliams.edu.mx/,+52 55 1087 9797,"Av. La Felicidad SN, Tlalpan, 14700 San Miguel Ajusco, CDMX, México",Error scraping content,Error extracting emails
Seminario Nazareno Mexicano,http://www.facebook.com/Seminarioar/,,"Tlalpan, 14900 CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Estado de Michoacán""",http://www.educacion.michoacan.gob.mx/educacion-primaria/,+52 55 5795 3841,"Peluqueros 168 Bis, Michoacana, Venustiano Carranza, 15240 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
COLEGIO WILLIAMS,https://www.colegiowilliams.edu.mx/colegio-williams-mixcoac,+52 55 1087 9797,"Cda. Cedros, San Miguel Ajusco, Tlalpan, 14710 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Primaria ""Niño Jesús Guarneros""",http://www.sep.gob.mx/swb/sep1/,+52 55 5795 4408,"Peluqueros, Michoacana, Venustiano Carranza, 15240 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Primaria Pedagógica de las Americas,http://primaria-pedagogicadelasamericas.edu.mx/,+52 55 5633 6560,"09410, San José 24, Magdalena Atlazolpa, Iztapalapa, Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
ESCUELA PRIMARIA MARGARITA MAGON DE,http://magonvespertino.weebly.com/,,"Miguel Hidalgo S/N, San Lorenzo Atemoaya, Xochimilco, 16400 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Foro Ehecatl,http://www.facebook.com/potrero-manos-que-se-entrelazan-493142627857552/?ref=bookmarks,,"Calle lirio, Av. de las Torres esq, Iztapalapa, 09637 CDMX, México",Error scraping content,Error extracting emails
CECIP,https://cesis.cecip.edu.mx/Account/Login,,"Huiscolotepec Manzana 008, Santa Catarina Yecahuizotl, 56618 Valle de Chalco Solidaridad, Méx., México",Error scraping content,Error extracting emails
Escuela Secundaria Técnica 95 Cuitláhuac,https://tecnica95.wixsite.com/portal,+52 55 5860 1474,"Pueblo Santa Catarina Yecahuizotl, C. 8 s/n, San Miguel, 13100 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
PSICOKIDS,https://www.facebook.com/700740116724042/,,"San Francisco, Emiliano Zapata, Iztapalapa, 09637 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"IEMS Plantel Iztapalapa III ""Miravalle""",http://www.iems.edu.mx/,+52 55 2231 3595,"Zapotes, Miravalle, Iztapalapa, 09696 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Be able Escuela de inglés,https://english-beable.com/,+52 55 1592 7412,"Acambay 467, MIravalle, Iztapalapa, 09696 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Escuela Secundaria Técnica N° 103,http://www.sectec103.com/,+52 55 2483 3546,"Laurel entre Álamos y del Rosal Iztapalapa, Campestre Potrero, 09637 Ciudad de México, México",Error scraping content,Error extracting emails
"PILARES ""Tetecón""",https://pilares.cdmx.gob.mx/,,"Av. Pino esquina con Capulín, Buenavista, 09700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Beyond Make-up,https://www.facebook.com/ivettesilva291,+52 55 4384 1674,"Villa Cadima, Desarrollo Urbano Quetzalcóatl, Iztapalapa, 09700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"PILARES ""Cerro Azul""",https://pilares.cdmx.gob.mx/,+52 55 9130 5872,"Cerro Azul, Buenavista, Iztapalapa, 09700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Instituto Comercial Mexico Plantel Manuel Cañas,http://institutocomercialmexico.com/,+52 55 1546 0435,"Rosario Aldama 17, Hank González, Iztapalapa, 09070 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
Instituto Ana Sullivan,http://www.institutoanasullivan.com.mx/,+52 55 5428 3566,"Primer Rtno. de Villa Franqueza, Desarrollo Urbano Quetzalcóatl, Iztapalapa, 09700 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Técnica 110 "" Miguel Othon de Mendizábal""",http://www.sep.gob.mx/,,"Durango, Buenavista, Iztapalapa, 09700 Cd de durango, CDMX, México",Error scraping content,Error extracting emails
"Escuela Secundaria Diurna N° 316 ""Francisco González Bocanegra""",http://www.sep.gob.mx/,+52 55 5429 9260,"Rafael Domínguez, Tenorios, Iztapalapa, 09680 Ciudad de México, CDMX, México",Error scraping content,Error extracting emails
