title,website,phone,address
D.R. Instituto Politécnico Nacional (IPN).,http://proyectosipn.com/,,"Av Instituto Politécnico Nacional s/n, Residencial Zacatenco, Gustavo A. Madero, 07738 Ciudad de México, CDMX, México"
Instituto de Estudios Profesionales Guadalupe,,+52 55 5748 0137,"Pl. San Lorenzo 13, Tepeyac Insuegentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
CREA Centro de Regularización y Enseñanza Académica,http://www.educativacrea.com/,+52 55 5781 5846,"tercer, Calz. de los Misterios 833, Villa Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
Centro Universitario Grupo Sol Sc,,+52 55 1084 3364,"Cuauhtémoc 42, Aragón La Villa(Aragón), Cuauhtémoc, 06720 Ciudad de México, CDMX, México"
Universidad Cnci Plantel Montevideo,,+52 55 5119 4928,"Av. Montevideo 635, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Preparación Politécnico,https://www.preparacionpolitecnico.mx/,+52 55 8848 3185,"Av. Wilfrido Massieu 684, Nueva Industrial Vallejo, Gustavo A. Madero, 07739 Ciudad de México, CDMX, México"
CUT,,,"Calle Garrido 31, Aragón La Villa(Aragón), Gustavo A. Madero, 07050 Ciudad de México, CDMX, México"
Iknium Editorial,https://www.iknium.com/,+52 55 6812 1646,"Buenavista 76 A, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
Universidad Lindavista,https://web.ulv.edu.mx/,+52 55 5754 6904,"103 55, Tepeyac Insurgentes, Gustavo A. Madero, 07320 Ciudad de México, CDMX, México"
T&S Blindajes Tough & Strong,https://www.blindajestys.com/author/nelson/page/3/,+52 55 6840 9580,"Cda. de Almacenes 30B, Pueblo de Santiago Atzacoalco, Gustavo A. Madero, 07040 Ciudad de México, CDMX, México"
Instituto Mexicano de Estudios Superiores y de Posgrado,http://licenciaturaenderecho.com.mx/,+52 55 6393 1100,"Av. Montevideo 611, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Instituto Tecnológico Roosevelt Plantel Basílica,https://www.roosevelt.edu.mx/,+52 55 5577 4333,"Calz. de los Misterios 801, Tepeyac Insurgentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
Universidad,,,"Sur 21 128, Leyes de Reforma 1ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, México"
Universidad Latinoamericana,,,"Iztaccihuatl 178, San Juan Joya, Iztapalapa, 09839 Ciudad de México, CDMX, México"
ESCUELA DE GASTRONOMIA EDACI ARAGON,https://es-la.facebook.com/edacichef/,+52 55 6570 4961,"Calz. San Juan De Aragón 259 loc. A13 Plaza San Juan, Granjas Modernas, 07460 Gustavo A. Madero, CDMX, México"
"Escuela Nacional Preparatoria N° 3 ""Justo Sierra"" UNAM",http://enp3.unam.mx/,+52 55 5737 3700,"Eduardo Molina 1577, DM Nacional, Constitución de la República, Gustavo A. Madero, 07469 Ciudad de México, CDMX, México"
Laboratorio Termodinámica DIQI,,,"Av Instituto Politécnico Nacional, Lindavista, Gustavo A. Madero, 07700 Ciudad de México, CDMX, México"
CEU Herman Grassmann,,+52 55 5911 1513,"Malaquita 93, Col. Estrella, Gustavo A. Madero, 07810 Ciudad de México, CDMX, México"
CEA: Centro de Especialidades Académicas,,,"Av. Insurgentes Nte. 1725, Tepeyac Insurgentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
Centro de aprendizaje el fotografía terrestre,,,"Av. Hospital Benito Juárez, Magdalena de las Salinas, Gustavo A. Madero, 07760 Ciudad de México, CDMX, México"
IMPo Instituto Mexicano de Psicooncología Plantel 2,http://www.impo.org.mx/,+52 55 6393 1100,"Av. Montevideo 517, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Scademia de policia,,,"Av Toluca 163-175, Lomas de San Ángel Inn, Álvaro Obregón, 07060 Ciudad de México, CDMX, México"
ESIME - Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Zacatenco,https://www.esimez.ipn.mx/,+52 55 5729 6000,"Unidad Profesional, Av. Luis Enrique Erro, Adolfo López Mateos S/N, Zacatenco, Gustavo A. Madero, 07738 Ciudad de México, México"
Universidad de Nuevas Ciencias Médicas S.C.,,+52 55 5577 0058,"Av. Insurgentes Nte. 1865, Tepeyac Insurgentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
Escuela de fisioterapia,,,"Aquiles Serdán 46, Aragón La Villa(Aragón), Gustavo A. Madero, 07000 Ciudad de México, CDMX, México"
IMPo Instituto Mexicano de Psicooncología Plantel 4,http://www.impo.org.mx/,+52 55 6393 1100,"Av. Montevideo 635, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
IMESP Montevideo Plantel 4,https://estudiosdeposgrado.org.mx/,+52 55 6393 1100,"Av. Montevideo 635, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Curso ALAS,,+52 55 3889 7507,"Av Instituto Politécnico Nacional 5008, Maximino Avila Camacho, Gustavo A. Madero, 07380 Ciudad de México, CDMX, México"
Puerta 3 IPN Zacatenco,,,"Av Instituto Politécnico Nacional 1935, Lindavista Nte., Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
"Instituto Americano Cultural, Campus CDMX",http://www.institutoamericano.edu.mx/,+52 55 6112 6503,"Av. Insurgentes Nte. 1693, Tepeyac Insurgentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
centro cultural,,,"Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, México"
Instituto de Estudios Superiores Certeza,https://www.certeza.edu.mx/,+52 55 8217 9551,"Calz de Guadalupe 361-1er. Piso, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad de México, CDMX, México"
"Instituto Gauss Jordan / Instituto Especializado en Computación y Administración Gauss Jordan, A.C.",http://www.gaussjordan.edu.mx/,+52 55 5537 4400,"Dvorak 59, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX, México"
Centro de Estudios de Posgrado,https://www.cposgrado.edu.mx/,+52 55 8950 7187,"Cali 638, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
Itzel,,,"Villa Gustavo A. Madero, Gustavo A. Madero, 07050 Ciudad de México, CDMX, México"
Centro Universitario Patria,http://www.cup.edu.mx/,+52 55 5537 1842,"Carlota 68, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad de México, CDMX, México"
CENTRO UNIVERSITARIO TRILINGÜE,http://www.centrotrilingue.edu.mx/,+52 55 5577 7599,"Calle Garrido 31, Gustavo A. Madero, 07000 Ciudad de México, CDMX, México"
Instituto politécnico,,,"Av. Wilfrido Massieu, Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, México"
"Unidad profesional ""Adolfo Lopez Mateos"" Puerta 3",,,"Nueva Industrial Vallejo, Gustavo A. Madero, 07738 Ciudad de México, CDMX, México"
Centro de Estudios de Posgrado de la Universidad del Tepeyac,,+52 55 5781 4033,"Callao 841, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
Instituto De Estudios Superiores Certeza,https://www.certeza.edu.mx/,+52 56 1024 2633,"Av. Montevideo 635, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Universidad Ipad,,,"Ing. Bartolo Vergara 32, Guadalupe Insurgentes, Gustavo A. Madero, 07870 Ciudad de México, CDMX, México"
IMESP Montevideo Plantel 3,https://estudiosdeposgrado.org.mx/,+52 55 6393 1100,"Av. Montevideo 611, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Universidad Catolica Lumen Gentium,,+52 55 5781 5308,"Habana 164, Tepeyac Insurgentes, Gustavo A. Madero, 07020 Ciudad de México, CDMX, México"
"Universidad La Salle A.C., Av.",,+52 55 5278 9520,"Benjamín Franklin 47 (Edificio 1F, 5o. Piso, Delegación, Colonia Condesa, 06140 Ciudad de México, México"
UNIVERSIDAD DEL TEPEYAC Centro de Estudios de Posgrado,http://tepeyacvirtual.mx/,,"Callao 802, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
Blanqueadores Superiores,,+52 779 100 7290,"Gral. Pedro María Anaya 64, Martín Carrera, Gustavo A. Madero, 07070 Ciudad de México, CDMX, México"
Universidad ICEL - Campus La Villa,http://www.icel.edu.mx/,+52 55 5781 0569,"Cantera 16, Estanzuela, Gustavo A. Madero, 07060 Ciudad de México, CDMX, México"
Av. Acueducto,,,"Av Instituto Politécnico Nacional, Lindavista Sur, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
Universidad de Durango Campus Cdmx,http://www.uad.mx/,+52 55 5523 9728,"Aquiles Serdán 46, Aragón La Villa(Aragón), Gustavo A. Madero, 07000 Ciudad de México, CDMX, México"
UNITEC Cuitláhuac - Universidad Tecnológica de México,https://www.unitec.mx/campus-cuitlahuac/?utm_source=GOOGLE_MY_BUSINESS&utm_medium=ORGANIC&utm_campaign=GM_CUI_UNITEC&utm_term=CONOCER_CAMPUS&utm_content=PRESTIGIO,+52 800 786 4832,"Calle Nte. 67 2346, San Salvador Xochimanca, Azcapotzalco, 02870 Ciudad de México, CDMX, México"
"Universidad de Londres, Campus San Luis Potosí",,+52 55 5574 0494,"Eje, San Luis Potosí 154, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, México"
UVM San Rafael - Universidad del Valle de México,https://uvm.mx/la-uvm/campus/san-rafael/?utm_source=GOOGLE_MY_BUSINESS&utm_medium=ORGANIC&utm_campaign=GM_UVM_SANR&utm_term=CONOCER_CAMPUS&utm_content=PRESTIGIO,+52 800 000 0886,"Sadi Carnot 57, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México"
Universidad Tres Culturas | Zona Rosa | UTC,https://www.utc.mx/,+52 55 5511 3020,"Calle de Niza 67, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, México"
Universidad de La Rioja Narvarte,,,"Eje Central Lázaro Cárdenas, Lindavista Vallejo III Secc, Gustavo A. Madero, 07730 Ciudad de México, CDMX, México"
Universidad Salesiana México [UNISAL],http://www.universidadsalesiana.edu.mx/,+52 55 5396 2430,"Laguna Tamiahua 97, Anáhuac I Secc, Miguel Hidalgo, 11300 Ciudad de México, CDMX, México"
Universidad AUP Norberto Molina Guerrero,https://sites.google.com/view/universidadaupnorbertomolinagu/p%C3%A1gina-principal,+52 55 1399 9973,"Av. Ejército Nacional Mexicano Piso 12, Verónica Anzúres, Miguel Hidalgo, 11590 Ciudad de México, CDMX, México"
Universidad,,,"Cantera 16, Villa Gustavo A. Madero, Gustavo A. Madero, 07010 Ciudad de México, CDMX, México"
"Universidad del Tepeyac, A. C.",,+52 55 5781 4033,"Callao 802, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, México"
universidad del tepeyac,,,"Aguila 11, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, México"
CEJU (Centro Jurídico Universitario),,+52 55 5537 7797,"Calz. de los Misterios 534, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, México"
Universidad UDF Santa María,https://udf.edu.mx/,+52 55 3611 0030,"C. Cedro 16, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Universidad UCAD,https://www.ucad.edu.mx/,+52 55 5754 7520,"Av. Guillermo Massieu Helguera 59, San José Ticoman, Gustavo A. Madero, 07340 Ciudad de México, CDMX, México"
Universidad Insurgentes Plantel Norte,https://www.universidadinsurgentes.edu.mx/,+52 55 5512 1212,"Av. Acueducto de Guadalupe 13, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, México"
"Unam Centro de Docencia, Investigación y Desarrollo Comunità",,,"5 de Mayo, Av. Aquiles Serdán S/N, Santiago Tulyehualco, Xochimilco, 16700 Ciudad de México, CDMX, México"
CENTRO DE ESTUDIOS DE ENSEÑANZA SUPERIOR GUIZAR Y VALENCIA,,+52 55 2161 4431,"Calz. Tlahuac - Tulyehualco N° 8481, San Isidro, Tláhuac, 13094 Ciudad de México, CDMX, México"
Liceo Tulyehualco,http://www.liceotulyehualco.com/,+52 55 2161 4667,"C. Francisco Villa 20, Quiahuatla, Tláhuac, 13090 Ciudad de México, CDMX, México"
Universitario Conversa Tláhuac Centro,https://wa.link/7tf19w,+52 55 7790 4904,"Av. Tlahuac No. 26-Int. 3, Los Reyes, Tláhuac, 13080 Ciudad de México, CDMX, México"
CENTRO PEDAGOGICO VILLARRUEL,,+52 55 2888 5898,"Av. Aquiles Serdán 36, San Isidro, Xochimilco, 16739 Ciudad de México, CDMX, México"
Universidad Politécnica de Estudios Superioresde Tláhuac,,+52 55 6549 3783,"13040, 14940 Ciudad de México, México"
QUO Educación Tláhuac,,+52 55 2189 3107,"13040, Prol. Nicolás Bravo Mz 15-Lt 74, San Mateo, Tláhuac, 13040 Ciudad de México, CDMX, México"
Universidad Autónoma Metropolitana,https://www.xoc.uam.mx/,+52 55 2594 2030,"Av. Francisco I. Madero S/N, Las Ánimas, Xochimilco, 16749 Ciudad de México, CDMX, México"
Centro de Regularización y Enseñanza Académica Multidisciplinaria.,,+52 55 8576 8394,"Emiliano Zapata 1580, Quiahuatla, Tláhuac, 13090 Ciudad de México, CDMX, México"
Clínica Estomatologica San Lorenzo - UAM XOCHIMILCO,,+52 55 5483 7073,"Miguel Hidalgo 9, San Lorenzo Atemoaya, Xochimilco, 16400 Ciudad de México, CDMX, México"
Matemáticas Sure,,+52 55 8135 3838,"Cuauhtémoc 18, San Bartolo Ameyalco, Álvaro Obregón, 01800 Ciudad de México, CDMX, México"
Universidad,,,"Calle Alcanfores, Lomas de la Era, Álvaro Obregón, 01860 Ciudad de México, CDMX, México"
ACTIVA-T ACADEMIA,,+52 55 1732 1236,"Huayatlalco no.22, Santa Rosa Xochiac, Álvaro Obregón, 01830 Ciudad de México, CDMX, México"
Cursos MACAFI (Preparando Mentes Exitosas),http://www.cursosmacafi.com/,+52 55 5844 0926,"Av. Prol. Guanajuato #02, San Agustín Ohtenco, Milpa Alta, 12080 Ciudad de México, CDMX, México"
Universidad EMPRENDE,,+52 55 5481 9081,"Desierto de los Leones 35, San Ángel Inn, Cuajimalpa de Morelos, 01000 Ciudad de México, CDMX, México"
Universidad Pontificia,,,"Av Carlos Lazo 100A, San Mateo, Álvaro Obregón, 01580 Ciudad de México, CDMX, México"
Conalep SECOFI,http://cdmx.conalep.edu.mx/,+52 55 5667 1241,"Av. Ojo de Agua S/N, Huayatla, El Ermitaño, La Magdalena Contreras, 10350 Ciudad de México, CDMX, México"
UNISUR,http://grupounisur.mex.tl/,+52 55 5844 6068,"Calle Orizaba 215, Santa Cruz, Milpa Alta, 12000 Ciudad de México, CDMX, México"
Instituto Rosario Castellanos -Olimpica casa de cultura Santa Anna,,,"fracción de terreno ubicada en Privada Olímpica s/n, Col. San José, Alcaldía, Milpa Alta, CDMX, México"
MindStorms Consultores SAS de CV,https://mindstormsc.com.mx/Servicios/,+52 55 1503 2818,"Cjon. Geranio 3, San Cristóbal, Xochimilco, 16080 Ciudad de México, CDMX, México"
TecNM - Campus Tlalpan,http://www.tlalpan.tecnm.mx/,+52 55 5513 5151,"Alcaldía de Tlalpan, Camino Antiguo a Topilejo, 14500 San Miguel Topilejo, CDMX, México"
UBBJ Magdalena Contreras,,,"Ahuatongo, Palmas, San Bernabé Ocotepec, La Magdalena Contreras, 10379 Ciudad de México, CDMX, México"
Instituto Tecnológico de Milpa Alta II,https://milpaalta2.tecnm.mx/,+52 55 5844 6824,"Prol. Vicente Guerrero Sur 171, San Juan Tepenahuac, Milpa Alta, 12800 Ciudad de México, CDMX, México"
Colegio Zuckerman,https://www.colegiozuckerman.com/projects,+52 55 5555 0664,"Priv. 2 Tepozanes 69, Amp San Marcos Nte, Xochimilco, 16038 Ciudad de México, CDMX, México"
Instituto Tecnológico de Milpa Alta,,+52 55 5862 3757,"Independencia Sur 36 Milpa Alta, Independencia Sur 36, Milpa Alta, 12300 San Salvador Cuauhtenco, CDMX, México"
Centro de Enlace Felipe Villanueva Xochimilco,https://www.facebook.com/Centro-de-Enlace-Felipe-Villanueva-Xochimilco-106346581883937/,+52 56 3008 9987,"desiderio peña 48, San Jerónimo, Xochimilco, 16420 Ciudad de México, CDMX, México"
Centro Evaluador INSUCE,https://centroevaluadorinsuce.lat/,+52 55 5468 2781,"Av Cuauhtémoc 53, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, México"
INSUCE SEDE SUR,http://www.insuce.edu.mx/,+52 56 1985 7457,"Av Cuauhtémoc 53, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, México"
Universitario Conversa Xochimilco,,,"Av Jose Ma. Morelos 106 Bis, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, México"
RASGUÑO,,+52 55 2306 7663,"C. Pino 123, Bo. de, San Diego, Xochimilco, 16080 Ciudad de México, CDMX, México"
Sismológico Nacional,,,"Av Hermenegildo Galeana 415, Xaltocan, Xochimilco, 16090 Ciudad de México, CDMX, México"
Xoxo,,,"Xochimilco, 16090 Ciudad de México, CDMX, México"
CURSOS DE INGRESO UNAM Caguhama,,+52 55 5555 4137,"Av. Guadalupe I. Ramírez 263, Amp San Marcos Nte, Xochimilco, 16038 Ciudad de México, CDMX, México"
Universidad Del Adulto Mayor Xochimilco,,,"Av 5 de Mayo 94, Xaltocan, Xochimilco, 16090 Del. Xochimilco, CDMX, México"
Parada Pumabús Xochimilco-CU,,,"Av. Guadalupe I. Ramírez 63-175, San Juan, Xochimilco, 16038 Ciudad de México, CDMX, México"
Intituto Mexicano de Regularizacion,https://institutoimr.com.mx/,+52 55 2458 3653,"Gladiolas 106, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, México"
Lluvia de Tareas,,,"Peatonal, Rincón Majagua 15, Amp San Marcos Nte, Xochimilco, 16038 Ciudad de México, CDMX, México"
Sur,,,"Lomas de Tonalco, Xochimilco, 16410 Ciudad de México, CDMX, México"
Jisra Afan,,,"Xaltocan, Xochimilco, 16090 Ciudad de México, CDMX, México"
UNI-MEC,,+52 55 8494 7455,"Av Jose Ma. Morelos 159, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, México"
Polimat Cursos,,+52 55 5758 3616,"Ote. 257 162, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México"
Oxxo Universidad ll,http://www.oxxo.com/,+52 81 8320 2020,"Sur 24 Y Sur 26 339, Av. Canal de San Juan, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México"
Yael,,,"C. Puente Zacate 35, Gabriel Ramos Millán Secc Cuchilla, Iztacalco, 08020 Ciudad de México, CDMX, México"
Instituto Bonampak Plantel Oriente,https://institutobonampak.edu.mx/,+52 55 6834 0640,"Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México"
CENTRO SULUB (Profe Sulub),http://centrosulub.com/,+52 55 1956 9058,"C. 32, El Rodeo, Iztacalco, 08510 Ciudad de México, CDMX, México"
Grupo CETA,http://grupoceta.com.mx/,+52 55 5657 4562,"Av. Río Churubusco 2418, Tlacotal Ramos Millán, Iztacalco, 08730 Ciudad de México, CDMX, México"
Ipn,,,"Bustamante, Tepalcates, Iztapalapa, 09210 Ciudad de México, CDMX, México"
Edificio F,,,"Servicios Escolares, Av.Universidad, Ejército Constitucionalista I II y III, Iztapalapa, 09220 Ciudad de México, CDMX, México"
Escuela Secundaria Técnica N° 55 Benito Juárez,https://www.facebook.com/Leox3322?mibextid=ZbWKwL,+52 55 2345 4087,"Ote. 259, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México"
Avenida Universidad & Periférico Canal de San Juan,,,"Ejército Constitucionalista I II y III, 09220 Ciudad de México, CDMX, México"
"CCH Oriente, Av. Universidad y Periférico Canal de San Juan",,,"Ejército Constitucionalista I II y III, 09220 Ciudad de México, CDMX, México"
Escuela Preparatoria Regionel Nextlapan,,+52 55 4911 5160,"Universidad SN, San Pedro Miltenco, Iztapalapa, 55790 Texcoco de Mora, Méx., México"
Instituto Tecnológico de Iztapalapa ll,,,"25 de Septiembre de 1873 MZ137 LT1486, Leyes de Reforma 3ra Secc, Iztapalapa, 09208 Ciudad de México, CDMX, México"
Instituto Kepler,http://www.institutokepler.com/,+52 55 5648 6852,"Eje 4 Sur, Av. Té 945, Gabriel Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México"
CEFIMAT Asesorías | Cursos COMIPEMS - UNAM - IPN,http://www.cefimat.com/,+52 55 9224 4067,"Churubusco 1120 Local 40 40. Col. INFONAVIT Iztacalco Alc, Iztacalco, 08900 Ciudad de México, CDMX, México"
Sala de cómputo,,+52 800 523 2835,"Universidad sn, Ejército Constitucionalista I II y ÌII, 09220 Ciudad de México, CDMX, México"
Av. Universidad Periférico Canal de San Juan,,,"Ejército Constitucionalista I II y III, 09220 Ciudad de México, CDMX, México"
Upro,,+52 55 5640 6668,"Pochtecas 87, CEDA, Iztapalapa, 09040 Ciudad de México, CDMX, México"
catei consultores educativos,http://www.catei-consultores-educativos.com/,+52 55 4371 4293,"Sur 26-B 19, Agrícola Oriental, Iztacalco, 09500 Ciudad de México, CDMX, México"
Cefarhu Iztacalco,https://www.facebook.com/Cefarhuiztacalco,+52 55 4482 5207,"Ote. 245-A 115, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, México"
Anillo Periférico Canal de Garay - Universidad,,,"Ejército Constitucionalista I II y III, 09220 Ciudad de México, CDMX, México"
UDI - UNIDAD DE INFORMÁTICA,,+52 55 5624 2005,"Av. Té 950, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, México"
La casa de David Lugo,,+52 56 1095 3462,"Héroe de Nacozari, San Felipe de Jesús, Gustavo A. Madero, 07510 Ciudad de México, CDMX, México"
